2575,"""Entry Level Luxury"" in this forum and others usually implied not in a lineup of the maker, but versus wallets of the potential buyers.  Those ""ELL"" basically meant ""premium brand plus some, but not all latest premium features"".   Something, midlevel professional with decent job could afford, as long as they didn't buy too big house, or didn't have too many other obligations.  They also limited the size of the vehicle.  The old X-type from Jag was in that category, but they withdrew from that market completely and now cater to what I would call ""full premium to upscale"" segment with a performance skew into it.  Those sometimes were called LPS, or ""Luxury Performance Sedans""."
2576,"So the question remains - did the segment move with the car models, or did the segment stayed where it is, and the models ""moved out"" of it.  The former means ELLPS is now $45-$60K on the sticker, bigger in size, softer, less raw, more luxury.  The latter means the ""founders"" don't qualify today by either being too expensive, too big, too soft, or all of the above.  I'm sure there will be plenty of arguments both ways."
2577,"personally, I would say its an ""either/or"" kind of statement. Its the least expensive sedan on a luxo makers shelf AS LONG AS the base price doesn't exceed $40k. I'm just throwing a number out there for starters, but the idea is that, for example, Jag's XF was previously their lowest car, and with a starting point of $50k, it doesn't qualify as ""entry level."""
2578,Since the weather has improved I've been driving the 2002 and 318ti on a more regular basis. For me it is interesting and fun to experience the entry level Bimmers of 40 and 20 years ago.
2579,"I've always considered ELLPS to mean a luxury automaker's entry level car in the performance category, not what is entry level dollarwise for someone's pocketbook.  How could anyone possibly define that?"
2580,"$45K UPPER limit for ELLPS? I would think that the number $45 is closer to the lower limit.  If we're going to say that the car should have a STARTING price of $X, well there are a lot of cars that virtually no one buys that do indeed start at $38,995, but typically go out the door at least at $5K-$8K more."
2581,"i really think you gotta have that base price exclude any variants. An m3 does not belong here, IMHO. It is far from ""entry level."" So, for example, you could include both the 320 and 328 because, per my own made up criteria above, they both fall under the $40k base price cap. And by that same reasoning, you can exclude smaller top-spec cars such as the CLA AMG and S3."
2582,"Dino, I think that as some of the old time models ""grew up"" (outgrew the segment?) the smaller models came in underneath to replace them.  Pretty sure that an A3 is roughly the size (and mission) of the A4 from a couple of generations ago.  And would not be surprised if the ILX is close to the original TSX.  BMW though has not (as far as I recall) grown the 3 as much, but they are sliding the 2 in that slot, just not a 4 door."
2583,"Oh yes, they did.  Quite a bit.  Current 3-series is much bigger than mine, which in turn was much bigger then previous one.  15 years ago the 5-series was EPA classified as ""compact"".  Today, it would be hard to classify the 3 series as such."
2584,"Good to know.  I knew it did creep up, but did not realize it was that much."
2585,"My buddy has a very nice, well equipped BMW 5 series (circa 2003).  It is probably equal to or maybe even a tiny bit smaller than a current 3 series."
2586,"I wholeheartedly disagree. An entry-level job is salary-dependent, as is an entry-level house. Why should an entry-level vehicle not follow suit? If the grouping were dependent on size, the title would use car size classification and it would be called ""Compact Luxury Performance Sedans."""
2587,"I am with Q on this.  To me, the EL is absolutely cost-dependent."
2588,'My first BMW was a 1973 Bavaria 3.0' - roadburner.
2589,"I second that.  Entry level has a money-related conotation in every single product, job, title, service I know.  The only exception I can think of would be in hobby or leisure activity, where it would mean novice, or begginer.  In vehicles, M3  or S4 is not entry level in anything. It is compact, or not large, but certainly not entry level.  Perhaps in some rich exclusive country club, it could, when they would need somebody else vouch for me in my lowly 328, but a M3 owner may be let in without an usher escort watching the silverware..."
2590,Ray I have had many Chargers and Challengers as rental and ever since the 8 spd was installed and some of then newer tweeks they have become good cars.. Enjoy
2591,Precisely.
2592,I'd take a Charger R/T with the Road and Track package over an F10 every time.
2593,"Can you say ""flash counter?"" To paraphrase a post on an E90 board, You can quote Magnuson-Moss all you want, but if  the turbos start whining or the HPFP acts strange BMW will claim that increasing the power over stock was the cause of the failure. They have lawyers and professionals on retainer to support their position."
2594,"I wasn't aware I could have gotten an X1 for $23,800:)-  My Legacy is light on options (cloth seats, slick top, no navigation).  So probably for the same price as a loaded Legacy 3.6R limited I could buy an X1.  For the price of most 320xi sedans sitting on dealer lots, I could factory order an X1 35i with minimal options and really have some fun on my commute:)"
2595,"""I'd take a Charger R/T with the Road and Track package over an F10 every time. """
2596,Take them both to an HPDE and see who ends up laughing.
2597,"Yeah, if you can stay off the lots and out of the lease question boards, you'll keep your Pilot."
2598,So now you are using the experience from E90 and the bible for the F30?
2599,Your payments would be the same if you got the X1.
2600,Please explain how anything I wrote would not apply to an F30.
2601,"HA!  You are 100% right my friend!  Between the lease question board, the Incentives & Rebates menu under the Car research tab this is a very dangerous place for me to be hanging out!  I also qualify for USAA rebates now too so that adds fuel to the fire.  As long as I stay away from the dealership, then I'm OK."
